sLabel,sArea,sVolum,sPerim,sFeret,sMajor,sMinor,sSolid,sRound,sCircl,sY,sX,sCore,s_cLabel,s_cArea,s_cVolum,s_cPerim,s_cFeret,s_cMajor,s_cMinor,s_cSolid,s_cRound,s_cCircl,s_csRatio,s_csDist
78,32804.000,4469449.197,676.583,211.632,205.926,202.916,0.987,0.985,0.901,932.000,1422.000,1,[84],15168.000,1405258.692,454.274,144.028,140.736,137.251,0.986,0.975,0.924,0.340,2.000
79,27440.000,3419321.687,613.955,192.925,188.234,185.641,0.988,0.986,0.915,948.000,1208.000,1,[85],14068.000,1255198.292,436.132,139.714,136.363,131.363,0.988,0.963,0.929,0.304,2.000
80,29604.000,3831681.424,637.955,199.620,195.347,193.027,0.988,0.988,0.914,964.000,678.000,1,[86],14296.000,1285836.085,442.960,140.812,138.193,131.719,0.983,0.953,0.916,0.311,0.000
81,58948.000,10766323.189,926.690,327.567,328.734,228.444,0.991,0.695,0.863,1042.000,878.000,2,"[88, 95]",15144.000,1401974.957,461.688,153.219,153.079,126.726,0.984,0.823,0.893,0.339,61.719
82,33340.000,4579438.105,677.269,212.509,207.481,204.668,0.989,0.986,0.913,1004.000,3370.000,1,[91],16000.000,1522452.579,467.446,145.836,143.000,142.467,0.986,0.996,0.920,0.368,0.000
84,31444.000,4194406.152,656.784,204.431,200.390,199.814,0.988,0.997,0.916,1056.000,2142.000,1,[93],15616.000,1467974.463,460.617,146.014,142.593,139.456,0.987,0.978,0.925,0.355,0.000
85,34268.000,4771961.571,688.098,216.009,210.720,207.114,0.988,0.983,0.909,1092.000,3032.000,1,[94],16744.000,1629868.714,477.588,150.373,146.803,145.224,0.986,0.989,0.922,0.394,2.000
86,33956.000,4706939.190,685.754,215.081,209.451,206.509,0.988,0.986,0.907,1100.000,3652.000,1,[96],16644.000,1615289.466,478.759,149.693,146.815,144.350,0.983,0.983,0.912,0.391,0.000
87,59308.000,10865099.769,933.803,334.574,335.195,225.413,0.991,0.672,0.855,1152.000,2456.000,2,"[97, 106]",15372.000,1433809.717,462.174,151.168,150.763,130.423,0.986,0.861,0.904,0.347,65.218
88,32152.000,4336863.868,664.299,211.206,205.128,199.647,0.989,0.973,0.916,1116.000,1320.000,1,[98],15672.000,1475877.917,462.274,145.231,142.560,139.975,0.986,0.982,0.922,0.357,0.000
